Année,Département,Code INSEE,Commune,Début,Fin,Volume (m3),Code usage BNPE,Type d'eau,Longitude,Latitude,Précision de la localisation,Mode d'obtention du volume,Libellé du statut du volume d'eau,Libellé de qualification du volume d'eau,Nature du point de prélèvement
2010,78,78071,BOINVILLE-LE-GAILLARD,01/01/2010,31/12/2010,316670,AEP,SOUT,1.8704370655270863,48.49582691600813,5,MED,Contrôlé Niveau 1,Correcte,P
2010,78,78015,ANDRESY,01/01/2010,31/12/2010,316397,AEP,SOUT,2.0526850702423136,48.97785036018414,5,MED,Contrôlé Niveau 1,Correcte,P
2010,78,78015,ANDRESY,01/01/2010,31/12/2010,316397,AEP,SOUT,2.0526850702423136,48.97785036018414,5,MED,Contrôlé Niveau 1,Correcte,P
2010,77,77458,SOUPPES-SUR-LOING,01/01/2010,31/12/2010,314240,AEP,SOUT,2.7402331962113755,48.18640701955661,5,MED,Contrôlé Niveau 1,Correcte,P
2010,91,91471,ORSAY,01/01/2010,31/12/2010,310490,AEP,SOUT,2.1912688885147302,48.697199866338025,5,MED,Contrôlé Niveau 1,Correcte,P
2010,77,77255,LIVRY-SUR-SEINE,01/01/2010,31/12/2010,308334,AEP,SOUT,2.688286630564797,48.50395455554387,5,MED,Contrôlé Niveau 1,Correcte,P
2010,95,95637,VAUREAL,01/01/2010,31/12/2010,306211,AEP,SOUT,2.0247508283580373,49.02944357620623,5,MED,Contrôlé Niveau 1,Correcte,P
2010,91,91546,SAINT-CYR-SOUS-DOURDAN,01/01/2010,31/12/2010,302855,AEP,SOUT,2.0361370287698755,48.56750155277794,5,MED,Contrôlé Niveau 1,Correcte,P
2010,75,75056,PARIS,01/01/2010,31/12/2010,301662,IND,SOUT,2.258940182383527,48.85998665049547,0,MED,Contrôlé Niveau 1,Correcte,P
2010,78,78567,SAINT-MARTIN-LA-GARENNE,01/01/2010,31/12/2010,300779,AEP,SOUT,1.6801045299321038,49.03739862191661,5,MED,Contrôlé Niveau 1,Correcte,P
2010,78,78481,PECQ,01/01/2010,31/12/2010,300410,AEP,SOUT,2.108611844257095,48.89249131182158,5,MED,Contrôlé Niveau 1,Correcte,P
2010,92,92078,VILLENEUVE-LA-GARENNE,01/01/2010,31/12/2010,300120,AEP,SOUT,2.328445957479119,48.93548380118172,5,MED,Contrôlé Niveau 1,Correcte,P
2010,95,95392,MERIEL,01/01/2010,31/12/2010,296752,AEP,SOUT,2.21349779006157,49.07726608464042,5,MED,Contrôlé Niveau 1,Correcte,P
2010,95,95154,CHENNEVIERES-LES-LOUVRES,01/01/2010,31/12/2010,288537,AEP,SOUT,2.546016790800952,49.04121891712016,5,MED,Contrôlé Niveau 1,Correcte,P
2010,91,91405,MILLY-LA-FORET,01/01/2010,31/12/2010,286077,AEP,SOUT,2.431546998026274,48.39661946829858,5,MED,Contrôlé Niveau 1,Correcte,P
2010,77,77228,HONDEVILLIERS,01/01/2010,31/12/2010,284520,AEP,SOUT,3.315726612936324,48.90494100240998,5,MED,Contrôlé Niveau 1,Correcte,P
2010,78,78269,GAZERAN,01/01/2010,31/12/2010,283320,AEP,SOUT,1.765808073054446,48.63752155537511,5,MED,Contrôlé Niveau 1,Correcte,P
2010,77,77226,HERICY,01/01/2010,31/12/2010,282708,AEP,SOUT,2.7838140855032223,48.44391537044566,5,MED,Contrôlé Niveau 1,Correcte,P
2010,75,75056,PARIS,01/01/2010,31/12/2010,282500,IND,CONT,2.3670133507222566,48.84437377083157,0,MED,Contrôlé Niveau 1,Correcte,P
2010,92,92040,ISSY-LES-MOULINEAUX,01/01/2010,31/12/2010,279100,IND,CONT,2.261804215907417,48.83293336353757,0,MED,Contrôlé Niveau 1,Correcte,P
2010,78,78269,GAZERAN,01/01/2010,31/12/2010,278996,AEP,SOUT,1.765808073054446,48.63752155537511,5,MED,Contrôlé Niveau 1,Correcte,P
2010,91,91286,GRIGNY,01/01/2010,31/12/2010,277783,IND,SOUT,2.3864733031500838,48.64626646088645,0,MED,Contrôlé Niveau 1,Correcte,P
2010,77,77468,TORCY,01/01/2010,31/12/2010,275012,AEP,SOUT,2.6463127633647154,48.853336519625145,5,MED,Contrôlé Niveau 1,Correcte,P
2010,77,77437,SAINT-SOUPPLETS,01/01/2010,31/12/2010,274690,IND,SOUT,2.8132993082948405,49.02362317216152,0,MED,Contrôlé Niveau 1,Correcte,P
2010,77,77108,CHELLES,01/01/2010,31/12/2010,274165,IND,SOUT,2.6228280230153644,48.87809035649371,0,MED,Contrôlé Niveau 1,Correcte,P
2010,91,91687,VIRY-CHATILLON,01/01/2010,31/12/2010,273370,AEP,SOUT,2.373120857711412,48.666359918226206,5,MED,Contrôlé Niveau 1,Correcte,P
2010,77,77397,SAACY-SUR-MARNE,01/01/2010,31/12/2010,270592,AEP,SOUT,3.211100155077329,48.95240673348661,5,MED,Contrôlé Niveau 1,Correcte,P
2010,77,77533,VULAINES-SUR-SEINE,01/01/2010,31/12/2010,270522,AEP,SOUT,2.7605267667376374,48.43341319604944,5,MED,Contrôlé Niveau 1,Correcte,P
2010,95,95142,CHARS,01/01/2010,31/12/2010,269135,AEP,SOUT,1.9297302088748265,49.15706837647005,5,MED,Contrôlé Niveau 1,Correcte,P
2010,77,77211,GRANDPUITS-BAILLY-CARROIS,01/01/2010,31/12/2010,267571,IND,SOUT,2.9530599708073613,48.58676013240857,0,MED,Contrôlé Niveau 1,Correcte,P
2010,77,77211,GRANDPUITS-BAILLY-CARROIS,01/01/2010,31/12/2010,267571,IND,SOUT,2.954102173582652,48.58882945440104,0,MED,Contrôlé Niveau 1,Correcte,P
2010,91,91405,MILLY-LA-FORET,01/01/2010,31/12/2010,259846,IND,SOUT,2.465896243450585,48.41894515268596,0,MED,Contrôlé Niveau 1,Correcte,P
2010,77,77341,NOYEN-SUR-SEINE,01/01/2010,31/12/2010,258662,AEP,SOUT,3.338143479062212,48.45121149199221,5,MED,Contrôlé Niveau 1,Correcte,P
2010,94,94081,VITRY-SUR-SEINE,01/01/2010,31/12/2010,256589,IND,SOUT,2.4110192267736266,48.77727102513993,0,MED,Contrôlé Niveau 1,Correcte,P
2010,95,95042,BAILLET-EN-FRANCE,01/01/2010,31/12/2010,255150,AEP,SOUT,2.3052804405027985,49.05938532125016,5,MED,Contrôlé Niveau 1,Correcte,P
2010,91,91184,COURDIMANCHE-SUR-ESSONNE,01/01/2010,31/12/2010,254593,AEP,SOUT,2.37054644911488,48.42023493541191,5,MED,Contrôlé Niveau 1,Correcte,P
2010,77,77131,COULOMMIERS,01/01/2010,31/12/2010,250691,AEP,SOUT,3.0913281753348487,48.80954433916146,5,MED,Contrôlé Niveau 1,Correcte,P
2010,95,95365,MAREIL-EN-FRANCE,01/01/2010,31/12/2010,250689,AEP,SOUT,2.4185185945712298,49.06995766866525,5,MED,Contrôlé Niveau 1,Correcte,P
2010,77,77203,GERMIGNY-L'EVEQUE,01/01/2010,31/12/2010,248254,AEP,SOUT,2.953993058338205,48.98894222877762,5,MED,Contrôlé Niveau 1,Correcte,P
2010,77,77297,MONDREVILLE,01/01/2010,31/12/2010,247890,IRR,SOUT,2.604295500956752,48.16943129015817,0,MED,Contrôlé Niveau 1,Correcte,P
2010,95,95392,MERIEL,01/01/2010,31/12/2010,247829,AEP,SOUT,2.21349779006157,49.07726608464042,5,MED,Contrôlé Niveau 1,Correcte,P
2010,92,92078,VILLENEUVE-LA-GARENNE,01/01/2010,31/12/2010,246770,AEP,SOUT,2.328445957479119,48.93548380118172,5,MED,Contrôlé Niveau 1,Correcte,P
2010,91,91115,BRUYERES-LE-CHATEL,01/01/2010,31/12/2010,245860,IND,SOUT,2.2077193013853504,48.60347303621264,0,MED,Contrôlé Niveau 1,Correcte,P
2010,95,95612,THILLAY,01/01/2010,31/12/2010,245500,AEP,SOUT,2.471030832099093,49.00286744186892,5,MED,Contrôlé Niveau 1,Correcte,P
2010,77,77419,SAINT-MAMMES,01/01/2010,31/12/2010,244120,AEP,SOUT,2.8199877031246925,48.386572248222194,5,MED,Contrôlé Niveau 1,Correcte,P
2010,77,77016,BAGNEAUX-SUR-LOING,01/01/2010,31/12/2010,242530,IND,SOUT,2.704039076436985,48.22949709682401,0,MED,Contrôlé Niveau 1,Correcte,P
2010,77,77284,MEAUX,01/01/2010,31/12/2010,242012,IND,CONT,2.9273700916961927,48.94583836947467,0,MED,Contrôlé Niveau 1,Correcte,P
2010,77,77370,POLIGNY,01/01/2010,31/12/2010,239869,AEP,SOUT,2.759013039818086,48.23728812242123,5,MED,Contrôlé Niveau 1,Correcte,P
2010,95,95355,MAGNY-EN-VEXIN,01/01/2010,31/12/2010,239633,AEP,SOUT,1.812670351921528,49.161979636076126,5,MED,Contrôlé Niveau 1,Correcte,P
2010,95,95355,MAGNY-EN-VEXIN,01/01/2010,31/12/2010,239633,AEP,SOUT,1.812670351921528,49.161979636076126,5,MED,Contrôlé Niveau 1,Correcte,P
2010,77,77020,BANNOST-VILLEGAGNON,01/01/2010,31/12/2010,239534,AEP,SOUT,3.1930545791637224,48.67618236742411,5,MED,Contrôlé Niveau 1,Correcte,P
2010,78,78089,BONNIERES-SUR-SEINE,01/01/2010,31/12/2010,234092,AEP,SOUT,1.5698770394706916,49.016793954509296,5,MED,Contrôlé Niveau 1,Correcte,P
2010,77,77274,MARCILLY,01/01/2010,31/12/2010,231891,AEP,SOUT,2.8775909971595777,49.03699164571216,5,MED,Contrôlé Niveau 1,Correcte,P
2010,77,77249,LESIGNY,01/01/2010,31/12/2010,231623,AEP,SOUT,2.6146066842346043,48.74818264465071,5,MED,Contrôlé Niveau 1,Correcte,P
2010,91,91390,MEREVILLE,01/01/2010,31/12/2010,230212,IRR,SOUT,2.0529402243378896,48.32233439597143,0,MED,Contrôlé Niveau 1,Correcte,P
2010,78,78601,SONCHAMP,01/01/2010,31/12/2010,229528,AEP,SOUT,1.87570067589326,48.58549617200251,5,MED,Contrôlé Niveau 1,Correcte,P
2010,77,77415,SAINT-JEAN-LES-DEUX-JUMEAUX,01/01/2010,31/12/2010,226984,AEP,SOUT,3.029171694288674,48.93803675368108,5,MED,Contrôlé Niveau 1,Correcte,P
2010,77,77161,DORMELLES,01/01/2010,31/12/2010,225115,AEP,SOUT,2.8882021418437187,48.31148521209856,5,MED,Contrôlé Niveau 1,Correcte,P
2010,95,95572,SAINT-OUEN-L'AUMONE,01/01/2010,31/12/2010,220000,IND,CONT,2.1135565578296878,49.054702489953975,0,MED,Contrôlé Niveau 1,Correcte,P
2010,94,94081,VITRY-SUR-SEINE,01/01/2010,31/12/2010,218764,IND,CONT,2.421535026403581,48.78755733708895,0,MED,Contrôlé Niveau 1,Correcte,P
2010,77,77198,FROMONT,01/01/2010,31/12/2010,218402,IRR,SOUT,2.4832956946203075,48.25346421717563,0,MED,Contrôlé Niveau 1,Correcte,P
2010,93,93055,PANTIN,01/01/2010,31/12/2010,216360,IND,SOUT,2.398042516733106,48.89723497916656,0,MED,Contrôlé Niveau 1,Correcte,P
2010,77,77518,VILLIERS-EN-BIERE,01/01/2010,31/12/2010,215969,AEP,SOUT,2.6079258110887213,48.49641337183475,5,MED,Contrôlé Niveau 1,Correcte,P
2010,95,95055,BELLEFONTAINE,01/01/2010,31/12/2010,215076,AEP,SOUT,2.472706230049588,49.09158652998856,5,MED,Contrôlé Niveau 1,Correcte,P
2010,77,77048,BOURRON-MARLOTTE,01/01/2010,31/12/2010,214436,IRR,SOUT,2.698381756611581,48.33570674395743,0,MED,Contrôlé Niveau 1,Correcte,P
2010,77,77009,ARVILLE,01/01/2010,31/12/2010,214315,IRR,SOUT,2.554960967192484,48.18465152188188,0,MED,Contrôlé Niveau 1,Correcte,P
2010,93,93063,ROMAINVILLE,01/01/2010,31/12/2010,212748,IND,SOUT,2.4347185238356306,48.89486865759826,0,MED,Contrôlé Niveau 1,Correcte,P
2010,93,93005,AULNAY-SOUS-BOIS,01/01/2010,31/12/2010,211822,IND,SOUT,2.48544935904791,48.968712285776334,0,MED,Contrôlé Niveau 1,Correcte,P
2010,91,91103,BRETIGNY-SUR-ORGE,01/01/2010,31/12/2010,209563,IND,SOUT,2.300460272485008,48.59382612592928,0,MED,Contrôlé Niveau 1,Correcte,P
2010,77,77302,MONTCOURT-FROMONVILLE,01/01/2010,31/12/2010,207228,AEP,SOUT,2.714137961690117,48.29828867087293,5,MED,Contrôlé Niveau 1,Correcte,P
2010,77,77341,NOYEN-SUR-SEINE,01/01/2010,31/12/2010,204274,AEP,SOUT,3.338143479062212,48.45121149199221,5,MED,Contrôlé Niveau 1,Correcte,P
2010,91,91081,BOISSY-LE-SEC,01/01/2010,31/12/2010,203989,AEP,SOUT,2.0922681013969187,48.4864805463331,5,MED,Contrôlé Niveau 1,Correcte,P
2010,77,77407,SAINT-FARGEAU-PONTHIERRY,01/01/2010,31/12/2010,203200,AEP,SOUT,2.521911533824989,48.54111756993458,5,MED,Contrôlé Niveau 1,Correcte,P
2010,77,77407,SAINT-FARGEAU-PONTHIERRY,01/01/2010,31/12/2010,203200,AEP,SOUT,2.521911533824989,48.54111756993458,5,MED,Contrôlé Niveau 1,Correcte,P
2010,78,78190,CROISSY-SUR-SEINE,01/01/2010,31/12/2010,202840,AEP,SOUT,2.145295131629134,48.88045921986245,5,MED,Contrôlé Niveau 1,Correcte,P
2010,78,78683,VILLIERS-SAINT-FREDERIC,01/01/2010,31/12/2010,200858,AEP,SOUT,1.8852940779092984,48.82011601531034,5,MED,Contrôlé Niveau 1,Correcte,P
2010,78,78368,MAREIL-SUR-MAULDRE,01/01/2010,31/12/2010,200584,AEP,SOUT,1.87412677078463,48.88913356638125,5,MED,Contrôlé Niveau 1,Correcte,P
2010,95,95211,ENNERY,01/01/2010,31/12/2010,199476,AEP,SOUT,2.106452992758899,49.076792638379246,5,MED,Contrôlé Niveau 1,Correcte,P
2010,78,78683,VILLIERS-SAINT-FREDERIC,01/01/2010,31/12/2010,194950,AEP,SOUT,1.8852940779092984,48.82011601531034,5,MED,Contrôlé Niveau 1,Correcte,P
2010,78,78683,VILLIERS-SAINT-FREDERIC,01/01/2010,31/12/2010,194950,AEP,SOUT,1.8852940779092984,48.82011601531034,5,MED,Contrôlé Niveau 1,Correcte,P
2010,77,77395,RUMONT,01/01/2010,31/12/2010,194483,IRR,SOUT,2.4777324255119537,48.27103031365299,0,MED,Contrôlé Niveau 1,Correcte,P
2010,77,77431,SAINT-PIERRE-LES-NEMOURS,01/01/2010,31/12/2010,194370,AEP,SOUT,2.660027664360549,48.26459486835108,5,MED,Contrôlé Niveau 1,Correcte,P
2010,95,95487,PERSAN,01/01/2010,31/12/2010,193065,IND,CONT,2.268044991192666,49.14714189806881,0,MED,Contrôlé Niveau 1,Correcte,P
2010,77,77096,CHARTRETTES,01/01/2010,31/12/2010,192742,AEP,SOUT,2.7137158720932577,48.49589455739861,5,MED,Contrôlé Niveau 1,Correcte,P
2010,95,95527,ROISSY-EN-FRANCE,01/01/2010,31/12/2010,192226,AEP,SOUT,2.510006009560983,49.00363189560894,5,MED,Contrôlé Niveau 1,Correcte,P
2010,77,77431,SAINT-PIERRE-LES-NEMOURS,01/01/2010,31/12/2010,188653,AEP,SOUT,2.660027664360549,48.26459486835108,5,MED,Contrôlé Niveau 1,Correcte,P
2010,78,78683,VILLIERS-SAINT-FREDERIC,01/01/2010,31/12/2010,188502,AEP,SOUT,1.8852940779092984,48.82011601531034,5,MED,Contrôlé Niveau 1,Correcte,P
2010,94,94046,MAISONS-ALFORT,01/01/2010,31/12/2010,185885,IND,SOUT,2.4358513676929823,48.797869891557866,0,MED,Contrôlé Niveau 1,Correcte,P
2010,77,77230,ICHY,01/01/2010,31/12/2010,185793,IRR,SOUT,2.547737681824508,48.204797806977446,0,MED,Contrôlé Niveau 1,Correcte,P
2010,95,95101,BRAY-ET-LU,01/01/2010,31/12/2010,185637,AEP,SOUT,1.6617026395046333,49.14284931802213,5,MED,Contrôlé Niveau 1,Correcte,P
2010,77,77423,SAINT-MARTIN-DES-CHAMPS,01/01/2010,31/12/2010,183523,AEP,SOUT,3.329035553893548,48.7837450420933,5,MED,Contrôlé Niveau 1,Correcte,P
2010,91,91441,NAINVILLE-LES-ROCHES,01/01/2010,31/12/2010,183185,AEP,SOUT,2.49710791753707,48.50520309804753,5,MED,Contrôlé Niveau 1,Correcte,P
2010,93,93063,ROMAINVILLE,01/01/2010,31/12/2010,182968,IND,SOUT,2.4344554474399622,48.89648617728544,0,MED,Contrôlé Niveau 1,Correcte,P
2010,78,78683,VILLIERS-SAINT-FREDERIC,01/01/2010,31/12/2010,182958,AEP,SOUT,1.8852940779092984,48.82011601531034,5,MED,Contrôlé Niveau 1,Correcte,P
2010,78,78683,VILLIERS-SAINT-FREDERIC,01/01/2010,31/12/2010,182958,AEP,SOUT,1.8852940779092984,48.82011601531034,5,MED,Contrôlé Niveau 1,Correcte,P
2010,95,95612,THILLAY,01/01/2010,31/12/2010,182095,AEP,SOUT,2.471030832099093,49.00286744186892,5,MED,Contrôlé Niveau 1,Correcte,P
2010,78,78564,SAINT-MARTIN-DE-BRETHENCOURT,01/01/2010,31/12/2010,181674,AEP,SOUT,1.914323602708767,48.51552179127842,5,MED,Contrôlé Niveau 1,Correcte,P
2010,95,95019,ARNOUVILLE,01/01/2010,31/12/2010,179813,AEP,SOUT,2.4141897209118164,48.98671206294088,5,MED,Contrôlé Niveau 1,Correcte,P
2010,77,77284,MEAUX,01/01/2010,31/12/2010,179580,IND,SOUT,2.908820482740964,48.96703874915412,0,MED,Contrôlé Niveau 1,Correcte,P
2010,77,77378,PRINGY,01/01/2010,31/12/2010,178234,AEP,SOUT,2.55399976508921,48.51745154346173,5,MED,Contrôlé Niveau 1,Correcte,P
2010,92,92078,VILLENEUVE-LA-GARENNE,01/01/2010,31/12/2010,176436,AEP,SOUT,2.328445957479119,48.93548380118172,5,MED,Contrôlé Niveau 1,Correcte,P
2010,77,77393,ROZAY-EN-BRIE,01/01/2010,31/12/2010,176410,AEP,SOUT,2.965296664553652,48.68215333534437,5,MED,Contrôlé Niveau 1,Correcte,P
2010,77,77088,CHAPELLE-LA-REINE,01/01/2010,31/12/2010,175284,AEP,SOUT,2.565329468433333,48.31377214753854,5,MED,Contrôlé Niveau 1,Correcte,P
2010,77,77457,SOLERS,01/01/2010,31/12/2010,174820,AEP,SOUT,2.7247494045180773,48.65935896049206,5,MED,Contrôlé Niveau 1,Correcte,P
2010,95,95392,MERIEL,01/01/2010,31/12/2010,174266,AEP,SOUT,2.21349779006157,49.07726608464042,5,MED,Contrôlé Niveau 1,Correcte,P
2010,77,77425,SAINT-MARTIN-EN-BIERE,01/01/2010,31/12/2010,174231,AEP,SOUT,2.5723702348010296,48.436038530204,5,MED,Contrôlé Niveau 1,Correcte,P
2010,77,77261,LORREZ-LE-BOCAGE-PREAUX,01/01/2010,31/12/2010,173483,AEP,SOUT,2.897168069847428,48.24238895523414,5,MED,Contrôlé Niveau 1,Correcte,P
2010,77,77419,SAINT-MAMMES,01/01/2010,31/12/2010,172972,AEP,SOUT,2.8199877031246925,48.386572248222194,5,MED,Contrôlé Niveau 1,Correcte,P
2010,95,95268,GARGES-LES-GONESSE,01/01/2010,31/12/2010,172833,AEP,SOUT,2.401396966719153,48.96952767502268,5,MED,Contrôlé Niveau 1,Correcte,P
2010,77,77039,BOISSISE-LA-BERTRAND,01/01/2010,31/12/2010,172549,AEP,SOUT,2.5932403636261405,48.53194910472847,5,MED,Contrôlé Niveau 1,Correcte,P
2010,91,91359,MAISSE,01/01/2010,31/12/2010,171886,IND,SOUT,2.367086417069893,48.3984411271153,0,MED,Contrôlé Niveau 1,Correcte,P
2010,77,77431,SAINT-PIERRE-LES-NEMOURS,01/01/2010,31/12/2010,171258,IND,SOUT,2.6859339059166483,48.282473418427706,0,MED,Contrôlé Niveau 1,Correcte,P
2010,91,91359,MAISSE,01/01/2010,31/12/2010,170229,AEP,SOUT,2.3688392232993305,48.3961029434732,5,MED,Contrôlé Niveau 1,Correcte,P
2010,95,95181,COURCELLES-SUR-VIOSNE,01/01/2010,31/12/2010,170220,AEP,SOUT,1.994824691836424,49.07403341371175,5,MED,Contrôlé Niveau 1,Correcte,P
2010,77,77045,BOUGLIGNY,01/01/2010,31/12/2010,169213,AEP,SOUT,2.662894613479037,48.19574835439903,5,MED,Contrôlé Niveau 1,Correcte,P
2010,78,78683,VILLIERS-SAINT-FREDERIC,01/01/2010,31/12/2010,166694,AEP,SOUT,1.8852940779092984,48.82011601531034,5,MED,Contrôlé Niveau 1,Correcte,P
2010,77,77022,BARBIZON,01/01/2010,31/12/2010,165254,AEP,SOUT,2.602630808376209,48.447381633455336,5,MED,Contrôlé Niveau 1,Correcte,P
2010,91,91330,LARDY,01/01/2010,31/12/2010,165220,IRR,CONT,2.2748833022021318,48.53021633489461,0,MED,Contrôlé Niveau 1,Correcte,P
2010,91,91613,CONGERVILLE-THIONVILLE,01/01/2010,31/12/2010,164693,IRR,SOUT,1.992051603470809,48.397807525161845,0,MED,Contrôlé Niveau 1,Correcte,P
2010,77,77343,OCQUERRE,01/01/2010,31/12/2010,164420,IRR,SOUT,3.0638987195123426,49.02870580519643,0,MED,Contrôlé Niveau 1,Correcte,P
2010,91,91649,VERT-LE-PETIT,01/01/2010,31/12/2010,164033,IND,CONT,2.362400300345182,48.55313572609776,0,MED,Contrôlé Niveau 1,Correcte,P
2010,78,78683,VILLIERS-SAINT-FREDERIC,01/01/2010,31/12/2010,163673,AEP,SOUT,1.8852940779092984,48.82011601531034,5,MED,Contrôlé Niveau 1,Correcte,P
2010,78,78683,VILLIERS-SAINT-FREDERIC,01/01/2010,31/12/2010,163673,AEP,SOUT,1.8852940779092984,48.82011601531034,5,MED,Contrôlé Niveau 1,Correcte,P
2010,77,77523,VILLUIS,01/01/2010,31/12/2010,163290,IRR,SOUT,3.358436101595676,48.41611534894208,0,MED,Contrôlé Niveau 1,Correcte,P
2010,78,78190,CROISSY-SUR-SEINE,01/01/2010,31/12/2010,162272,AEP,SOUT,2.145295131629134,48.88045921986245,5,MED,Contrôlé Niveau 1,Correcte,P
2010,78,78190,CROISSY-SUR-SEINE,01/01/2010,31/12/2010,162272,AEP,SOUT,2.145295131629134,48.88045921986245,5,MED,Contrôlé Niveau 1,Correcte,P
2010,78,78190,CROISSY-SUR-SEINE,01/01/2010,31/12/2010,162272,AEP,SOUT,2.145295131629134,48.88045921986245,5,MED,Contrôlé Niveau 1,Correcte,P
2010,78,78190,CROISSY-SUR-SEINE,01/01/2010,31/12/2010,162272,AEP,SOUT,2.145295131629134,48.88045921986245,5,MED,Contrôlé Niveau 1,Correcte,P
2010,78,78190,CROISSY-SUR-SEINE,01/01/2010,31/12/2010,162272,AEP,SOUT,2.145295131629134,48.88045921986245,5,MED,Contrôlé Niveau 1,Correcte,P
2010,91,91511,PUSSAY,01/01/2010,31/12/2010,162162,AEP,SOUT,1.993198890929252,48.350487776846464,5,MED,Contrôlé Niveau 1,Correcte,P
2010,78,78683,VILLIERS-SAINT-FREDERIC,01/01/2010,31/12/2010,161791,AEP,SOUT,1.8852940779092984,48.82011601531034,5,MED,Contrôlé Niveau 1,Correcte,P
2010,78,78683,VILLIERS-SAINT-FREDERIC,01/01/2010,31/12/2010,161791,AEP,SOUT,1.8852940779092984,48.82011601531034,5,MED,Contrôlé Niveau 1,Correcte,P
2010,93,93063,ROMAINVILLE,01/01/2010,31/12/2010,160853,IND,SOUT,2.433430471532706,48.896670187980845,0,MED,Contrôlé Niveau 1,Correcte,P
2010,77,77127,COUBERT,01/01/2010,31/12/2010,160348,AEP,SOUT,2.7064883198133147,48.678236378333615,5,MED,Contrôlé Niveau 1,Correcte,P
2010,95,95422,MONTGEROULT,01/01/2010,31/12/2010,160270,AEP,SOUT,2.0068233351610707,49.08984829891185,5,MED,Contrôlé Niveau 1,Correcte,P
2010,77,77279,MAROLLES-SUR-SEINE,01/01/2010,31/12/2010,159999,AEP,SOUT,3.0297262414751414,48.3812752510411,5,MED,Contrôlé Niveau 1,Correcte,P
2010,91,91016,ANGERVILLE,01/01/2010,31/12/2010,159442,AEP,SOUT,1.9980868491532653,48.31138185468669,5,MED,Contrôlé Niveau 1,Correcte,P
2010,77,77240,JOUY-SUR-MORIN,01/01/2010,31/12/2010,158727,AEP,SOUT,3.272632353538089,48.79500102711789,5,MED,Contrôlé Niveau 1,Correcte,P
2010,91,91533,SACLAS,01/01/2010,31/12/2010,158573,AEP,SOUT,2.1098124832164835,48.35769035063522,5,MED,Contrôlé Niveau 1,Correcte,P
2010,77,77108,CHELLES,01/01/2010,31/12/2010,157677,IND,SOUT,2.619006269314704,48.8786448223864,0,MED,Contrôlé Niveau 1,Correcte,P
2010,78,78246,FONTENAY-SAINT-PERE,01/01/2010,31/12/2010,155607,AEP,SOUT,1.757041157644375,49.02761633076764,5,MED,Contrôlé Niveau 1,Correcte,P
2010,93,93066,SAINT-DENIS,01/01/2010,31/12/2010,154001,AEP,SOUT,2.356437823228497,48.92681697074617,5,MED,Contrôlé Niveau 1,Correcte,P
2010,77,77297,MONDREVILLE,01/01/2010,31/12/2010,153888,IRR,SOUT,2.56189063069727,48.15221175340748,0,MED,Contrôlé Niveau 1,Correcte,P
2010,77,77002,AMILLIS,01/01/2010,31/12/2010,153186,AEP,SOUT,3.1325993238576064,48.73280562539236,5,MED,Contrôlé Niveau 1,Correcte,P
2010,77,77271,MAISONCELLES-EN-GATINAIS,01/01/2010,31/12/2010,152373,IRR,SOUT,2.616116701481781,48.16796762364142,0,MED,Contrôlé Niveau 1,Correcte,P
2010,78,78009,ALLAINVILLE,01/01/2010,31/12/2010,151874,IRR,SOUT,1.881491329458267,48.48284769818856,0,MED,Contrôlé Niveau 1,Correcte,P
2010,77,77401,SAINTE-AULDE,01/01/2010,31/12/2010,150734,AEP,SOUT,3.1676516462690585,49.00494756969349,5,MED,Contrôlé Niveau 1,Correcte,P
2010,77,77360,PEZARCHES,01/01/2010,31/12/2010,150230,AEP,SOUT,2.989953826479775,48.746128199879,5,MED,Contrôlé Niveau 1,Correcte,P
2010,91,91130,CHALO-SAINT-MARS,01/01/2010,31/12/2010,150049,AEP,SOUT,2.057576743489681,48.41571305515494,5,MED,Contrôlé Niveau 1,Correcte,P
2010,95,95199,DOMONT,01/01/2010,31/12/2010,150038,AEP,SOUT,2.325099398234665,49.02884492566844,5,MED,Contrôlé Niveau 1,Correcte,P
2010,77,77247,LESCHEROLLES,01/01/2010,31/12/2010,149279,AEP,SOUT,3.343352602293798,48.76451215805416,5,MED,Contrôlé Niveau 1,Correcte,P
2010,77,77002,AMILLIS,01/01/2010,31/12/2010,148681,AEP,SOUT,3.1325993238576064,48.73280562539236,5,MED,Contrôlé Niveau 1,Correcte,P
2010,77,77002,AMILLIS,01/01/2010,31/12/2010,148681,AEP,SOUT,3.1325993238576064,48.73280562539236,5,MED,Contrôlé Niveau 1,Correcte,P
2010,93,93074,VAUJOURS,01/01/2010,31/12/2010,148383,IND,SOUT,2.594564107143742,48.93754901543426,0,MED,Contrôlé Niveau 1,Correcte,P
2010,78,78009,ALLAINVILLE,01/01/2010,31/12/2010,147472,IRR,SOUT,1.8953152680882583,48.463885482277306,0,MED,Contrôlé Niveau 1,Correcte,P
2010,78,78567,SAINT-MARTIN-LA-GARENNE,01/01/2010,31/12/2010,147413,AEP,SOUT,1.6801045299321038,49.03739862191661,5,MED,Contrôlé Niveau 1,Correcte,P
2010,94,94071,SUCY-EN-BRIE,01/01/2010,31/12/2010,146936,IND,SOUT,2.506578765003213,48.76870056914412,0,MED,Contrôlé Niveau 1,Correcte,P
2010,77,77110,CHENOU,01/01/2010,31/12/2010,146670,IRR,SOUT,2.7248499877432613,48.17956381715474,0,MED,Contrôlé Niveau 1,Correcte,P
