Commune,Departement,Code INSEE,D204.0,Année
Galluis,78,78262,,2023
Gambais,78,78263,,2023
Gambaiseuil,78,78264,,2023
Garancières,78,78265,,2023
Garches,92,92033,,2023
Garentreville,77,77200,,2023
Gargenville,78,78267,,2023
Garges-lès-Gonesse,95,95268,,2023
Gastins,77,77201,,2023
Gazeran,78,78269,,2023
Gennevilliers,92,92036,,2023
Gentilly,94,94037,,2023
Germigny-l'Évêque,77,77203,,2023
Germigny-sous-Coulombs,77,77204,2.3,2023
Gesvres-le-Chapitre,77,77205,,2023
Gif-sur-Yvette,91,91272,,2023
Giremoutiers,77,77206,,2023
Gironville-sur-Essonne,91,91273,,2023
Gometz-la-Ville,91,91274,,2023
Gometz-le-Châtel,91,91275,,2023
Gommecourt,78,78276,,2023
Gonesse,95,95277,,2023
Gouaix,77,77208,,2023
Goupillières,78,78278,,2023
Gournay-sur-Marne,93,93033,,2023
Goussainville,95,95280,,2023
Goussonville,78,78281,,2023
Gouvernes,77,77209,,2023
Gouzangrez,95,95282,,2023
Grandchamp,78,78283,,2023
Grandpuits-Bailly-Carrois,77,77211,,2023
Gravon,77,77212,,2023
Gressey,78,78285,,2023
Gressy,77,77214,,2023
Gretz-Armainvilliers,77,77215,,2023
Grigny,91,91286,,2023
Grisy-Suisnes,77,77217,,2023
Grisy-sur-Seine,77,77218,,2023
Groslay,95,95288,,2023
Grosrouvre,78,78289,,2023
Guercheville,77,77220,2.03,2023
Guermantes,77,77221,,2023
Guernes,78,78290,,2023
Guerville,78,78291,,2023
Guibeville,91,91292,,2023
Guignes,77,77222,,2023
Guigneville-sur-Essonne,91,91293,,2023
Guillerval,91,91294,,2023
Guitrancourt,78,78296,,2023
Gurcy-le-Châtel,77,77223,,2023
Guyancourt,78,78297,,2023
Guérard,77,77219,,2023
Haravilliers,95,95298,,2023
Hardricourt,78,78299,,2023
Hargeville,78,78300,,2023
Hautefeuille,77,77224,,2023
Herblay-sur-Seine,95,95306,,2023
Hermeray,78,78307,,2023
Hermé,77,77227,,2023
Hondevilliers,77,77228,,2023
Houdan,78,78310,,2023
Houilles,78,78311,,2023
Hédouville,95,95304,,2023
Héricy,77,77226,,2023
Hérouville-en-Vexin,95,95308,,2023
Ichy,77,77230,,2023
Igny,91,91312,,2023
Isles-les-Meldeuses,77,77231,2.3,2023
Isles-lès-Villenoy,77,77232,,2023
Issou,78,78314,,2023
Issy-les-Moulineaux,92,92040,,2023
Itteville,91,91315,,2023
Iverny,77,77233,,2023
Ivry-sur-Seine,94,94041,,2023
Jablines,77,77234,,2023
Jagny-sous-Bois,95,95316,,2023
Jaignes,77,77235,2.3,2023
Jambville,78,78317,,2023
Janville-sur-Juine,91,91318,,2023
Janvry,91,91319,,2023
Jaulnes,77,77236,,2023
Joinville-le-Pont,94,94042,,2023
Jossigny,77,77237,,2023
Jouarre,77,77238,,2023
Jouars-Pontchartrain,78,78321,,2023
Jouy-Mauvoisin,78,78324,,2023
Jouy-en-Josas,78,78322,,2023
Jouy-le-Châtel,77,77239,,2023
Jouy-le-Moutier,95,95323,,2023
Jouy-sur-Morin,77,77240,,2023
Juilly,77,77241,,2023
Jumeauville,78,78325,,2023
Jutigny,77,77242,,2023
Juvisy-sur-Orge,91,91326,,2023
Juziers,78,78327,,2023
L' Haÿ-les-Roses,94,94038,,2023
L' Isle-Adam,95,95313,,2023
L' Étang-la-Ville,78,78224,,2023
L' Île-Saint-Denis,93,93039,,2023
La Boissière-École,78,78077,,2023
La Brosse-Montceaux,77,77054,2.65,2023
La Celle-Saint-Cloud,78,78126,,2023
La Celle-les-Bordes,78,78125,,2023
La Celle-sur-Morin,77,77063,,2023
La Chapelle-Gauthier,77,77086,,2023
La Chapelle-Moutils,77,77093,,2023
La Chapelle-Saint-Sulpice,77,77090,,2023
La Chapelle-en-Vexin,95,95139,,2023
La Chapelle-la-Reine,77,77088,,2023
La Courneuve,93,93027,,2023
La Croix-en-Brie,77,77147,,2023
La Falaise,78,78230,,2023
La Ferté-Alais,91,91232,,2023
La Ferté-Gaucher,77,77182,,2023
La Ferté-sous-Jouarre,77,77183,,2023
La Forêt-Sainte-Croix,91,91248,,2023
La Forêt-le-Roi,91,91247,,2023
La Frette-sur-Seine,95,95257,,2023
La Garenne-Colombes,92,92035,,2023
La Genevraye,77,77202,,2023
La Grande-Paroisse,77,77210,2.65,2023
La Haute-Maison,77,77225,,2023
La Hauteville,78,78302,,2023
La Houssaye-en-Brie,77,77229,2.02,2023
La Madeleine-sur-Loing,77,77267,,2023
La Norville,91,91457,,2023
La Queue-en-Brie,94,94060,,2023
La Queue-les-Yvelines,78,78513,,2023
La Roche-Guyon,95,95523,,2023
La Rochette,77,77389,2.59,2023
La Tombe,77,77467,,2023
La Trétoire,77,77472,,2023
La Verrière,78,78644,,2023
La Ville-du-Bois,91,91665,,2023
Labbeville,95,95328,,2023
Lagny-sur-Marne,77,77243,,2023
Lainville-en-Vexin,78,78329,,2023
Larchant,77,77244,,2023
Lardy,91,91330,,2023
Lassy,95,95331,,2023
Laval-en-Brie,77,77245,2.65,2023
Le Bellay-en-Vexin,95,95054,,2023
Le Blanc-Mesnil,93,93007,,2023
Le Bourget,93,93013,,2023
Le Chesnay-Rocquencourt,78,78158,,2023
Le Châtelet-en-Brie,77,77100,,2023
Le Coudray-Montceaux,91,91179,,2023
Le Heaulme,95,95303,,2023
Le Kremlin-Bicêtre,94,94043,,2023
Le Mesnil-Amelot,77,77291,,2023
Le Mesnil-Aubry,95,95395,,2023
Le Mesnil-Saint-Denis,78,78397,,2023
Le Mesnil-le-Roi,78,78396,,2023
Le Mée-sur-Seine,77,77285,2.59,2023
Le Mérévillois,91,91390,,2023
Le Pecq,78,78481,,2023
Le Perchay,95,95483,,2023
Le Perray-en-Yvelines,78,78486,,2023
Le Perreux-sur-Marne,94,94058,,2023
Le Pin,77,77363,,2023
Le Plessis-Bouchard,95,95491,,2023
Le Plessis-Gassot,95,95492,,2023
Le Plessis-Luzarches,95,95493,,2023
Le Plessis-Placy,77,77367,2.3,2023
Le Plessis-Pâté,91,91494,,2023
Le Plessis-Robinson,92,92060,,2023
Le Plessis-Trévise,94,94059,,2023
Le Plessis-aux-Bois,77,77364,,2023
Le Plessis-l'Évêque,77,77366,,2023
Le Port-Marly,78,78502,,2023
Le Pré-Saint-Gervais,93,93061,2.6,2023
Le Raincy,93,93062,,2023
Le Tartre-Gaudran,78,78606,,2023
Le Tertre-Saint-Denis,78,78608,,2023
Le Thillay,95,95612,,2023
Le Tremblay-sur-Mauldre,78,78623,,2023
Le Val-Saint-Germain,91,91630,,2023
Le Vaudoué,77,77485,,2023
Le Vésinet,78,78650,,2023
Les Alluets-le-Roi,78,78010,,2023
Les Bréviaires,78,78108,,2023
Les Chapelles-Bourbon,77,77091,2.02,2023
Les Clayes-sous-Bois,78,78165,,2023
Les Essarts-le-Roi,78,78220,,2023
Les Granges-le-Roi,91,91284,,2023
Les Lilas,93,93045,2.6,2023
Les Loges-en-Josas,78,78343,,2023
Les Marêts,77,77275,,2023
Les Mesnuls,78,78398,,2023
Les Mureaux,78,78440,,2023
Les Ormes-sur-Voulzie,77,77347,,2023
Les Pavillons-sous-Bois,93,93057,,2023
Les Ulis,91,91692,,2023
Les Écrennes,77,77165,,2023
Lescherolles,77,77247,,2023
Lesches,77,77248,2.49,2023
Leudeville,91,91332,,2023
Leudon-en-Brie,77,77250,,2023
Leuville-sur-Orge,91,91333,,2023
Levallois-Perret,92,92044,,2023
Lieusaint,77,77251,,2023
Limay,78,78335,,2023
Limeil-Brévannes,94,94044,,2023
Limetz-Villez,78,78337,,2023
Limoges-Fourches,77,77252,2.59,2023
Limours,91,91338,,2023
Linas,91,91339,,2023
Lisses,91,91340,,2023
Lissy,77,77253,2.59,2023
Liverdy-en-Brie,77,77254,,2023
Livilliers,95,95341,,2023
Livry-Gargan,93,93046,,2023
Livry-sur-Seine,77,77255,2.59,2023
Lizines,77,77256,,2023
Lizy-sur-Ourcq,77,77257,2.3,2023
Lognes,77,77258,,2023
Longjumeau,91,91345,,2023
Longnes,78,78346,,2023
Longperrier,77,77259,,2023
Longpont-sur-Orge,91,91347,,2023
Longuesse,95,95348,,2023
Longueville,77,77260,,2023
Longvilliers,78,78349,,2023
Lorrez-le-Bocage-Préaux,77,77261,,2023
Louan-Villegruis-Fontaine,77,77262,,2023
Louveciennes,78,78350,,2023
Louvres,95,95351,,2023
Luisetaines,77,77263,,2023
Lumigny-Nesles-Ormeaux,77,77264,2.35,2023
Luzancy,77,77265,,2023
Luzarches,95,95352,,2023
Léchelle,77,77246,,2023
Lévis-Saint-Nom,78,78334,,2023
Machault,77,77266,,2023
Maffliers,95,95353,,2023
Magnanville,78,78354,,2023
Magny-en-Vexin,95,95355,,2023
Magny-le-Hongre,77,77268,,2023
Magny-les-Hameaux,78,78356,,2023
Maincy,77,77269,2.59,2023
Maison-Rouge,77,77272,,2023
Maisoncelles-en-Brie,77,77270,,2023
Maisoncelles-en-Gâtinais,77,77271,,2023
Maisons-Alfort,94,94046,,2023
Maisons-Laffitte,78,78358,,2023
Maisse,91,91359,,2023
Malakoff,92,92046,,2023
Mandres-les-Roses,94,94047,,2023
Mantes-la-Jolie,78,78361,,2023
Mantes-la-Ville,78,78362,,2023
Marchémoret,77,77273,,2023
Marcilly,77,77274,,2023
Marcoussis,91,91363,,2023
Marcq,78,78364,,2023
Mareil-Marly,78,78367,,2023
Mareil-en-France,95,95365,,2023
Mareil-le-Guyon,78,78366,,2023
Mareil-sur-Mauldre,78,78368,,2023
Mareuil-lès-Meaux,77,77276,,2023
Margency,95,95369,,2023
Marines,95,95370,,2023
Marles-en-Brie,77,77277,2.02,2023
Marly-la-Ville,95,95371,,2023
Marly-le-Roi,78,78372,,2023
Marnes-la-Coquette,92,92047,,2023
Marolles-en-Beauce,91,91374,,2023
Marolles-en-Brie,77,77278,,2023
Marolles-en-Hurepoix,91,91376,,2023
Marolles-sur-Seine,77,77279,2.65,2023
Mary-sur-Marne,77,77280,2.3,2023
Massy,91,91377,,2023
Mauchamps,91,91378,,2023
Maulette,78,78381,,2023
Mauperthuis,77,77281,,2023
Maurecourt,78,78382,,2023
Mauregard,77,77282,,2023
Maurepas,78,78383,,2023
May-en-Multien,77,77283,2.3,2023
Meaux,77,77284,,2023
Meigneux,77,77286,,2023
Meilleray,77,77287,,2023
Melun,77,77288,2.59,2023
Melz-sur-Seine,77,77289,,2023
Mennecy,91,91386,,2023
Menouville,95,95387,,2023
Menucourt,95,95388,,2023
Mespuits,91,91399,,2023
Messy,77,77292,,2023
Meudon,92,92048,,2023
Meulan-en-Yvelines,78,78401,,2023
Millemont,78,78404,,2023
Milly-la-Forêt,91,91405,,2023
Milon-la-Chapelle,78,78406,,2023
Misy-sur-Yonne,77,77293,2.65,2023
Mitry-Mory,77,77294,,2023
Mittainville,78,78407,,2023
Moigny-sur-École,91,91408,,2023
Moisenay,77,77295,,2023
Moisselles,95,95409,,2023
Moissy-Cramayel,77,77296,,2023
Mondeville,91,91412,,2023
Mondreville,78,78413,,2023
Monnerville,91,91414,,2023
Mons-en-Montois,77,77298,,2023
Montainville,78,78415,,2023
Montalet-le-Bois,78,78416,,2023
Montceaux-lès-Meaux,77,77300,,2023
Montceaux-lès-Provins,77,77301,,2023
Montdauphin,77,77303,,2023
Montenils,77,77304,,2023
Montereau-Fault-Yonne,77,77305,2.65,2023
Montereau-sur-le-Jard,77,77306,2.59,2023
Montesson,78,78418,,2023
Montfermeil,93,93047,,2023
Montfort-l'Amaury,78,78420,,2023
Montgeron,91,91421,,2023
Montgé-en-Goële,77,77308,,2023
Monthyon,77,77309,,2023
Montigny-Lencoup,77,77311,,2023
Montigny-le-Bretonneux,78,78423,,2023
Montigny-le-Guesdier,77,77310,,2023
Montigny-lès-Cormeilles,95,95424,,2023
Montigny-sur-Loing,77,77312,,2023
Montlhéry,91,91425,,2023
Montlignon,95,95426,,2023
Montmachoux,77,77313,2.65,2023
Montmagny,95,95427,,2023
Montmorency,95,95428,,2023
Montolivet,77,77314,,2023
Montreuil,93,93048,2.6,2023
Montrouge,92,92049,,2023
Montry,77,77315,,2023
Montsoult,95,95430,,2023
Montévrain,77,77307,2.49,2023
Morainvilliers,78,78431,,2023
Moret-Loing-et-Orvanne,77,77316,,2023
Morigny-Champigny,91,91433,,2023
Mormant,77,77317,2.75,2023
Morsang-sur-Orge,91,91434,,2023
Morsang-sur-Seine,91,91435,,2023
Mortcerf,77,77318,2.02,2023
Mortery,77,77319,,2023
Mouroux,77,77320,,2023
Mours,95,95436,,2023
Mousseaux-lès-Bray,77,77321,,2023
Mousseaux-sur-Seine,78,78437,,2023
Moussy,95,95438,,2023
Moussy-le-Neuf,77,77322,,2023
Moussy-le-Vieux,77,77323,,2023
Mouy-sur-Seine,77,77325,,2023
Médan,78,78384,,2023
Méricourt,78,78391,,2023
Mériel,95,95392,,2023
Mérobert,91,91393,,2023
Méry-sur-Marne,77,77290,,2023
Méry-sur-Oise,95,95394,,2023
Méré,78,78389,,2023
Mézières-sur-Seine,78,78402,,2023
Mézy-sur-Seine,78,78403,,2023
Nainville-les-Roches,91,91441,,2023
Nandy,77,77326,,2023
Nangis,77,77327,1.75,2023
Nanteau-sur-Essonne,77,77328,,2023
Nanteau-sur-Lunain,77,77329,,2023
Nanterre,92,92050,,2023
Nanteuil-lès-Meaux,77,77330,,2023
Nanteuil-sur-Marne,77,77331,,2023
Nantouillet,77,77332,,2023
Neauphle-le-Château,78,78442,,2023
Neauphle-le-Vieux,78,78443,,2023
Neauphlette,78,78444,,2023
Nemours,77,77333,2.63,2023
Nerville-la-Forêt,95,95445,,2023
Neufmoutiers-en-Brie,77,77336,,2023
Neuilly-Plaisance,93,93049,,2023
Neuilly-en-Vexin,95,95447,,2023
Neuilly-sur-Marne,93,93050,,2023
Neuilly-sur-Seine,92,92051,,2023
Neuville-sur-Oise,95,95450,,2023
Nogent-sur-Marne,94,94052,,2023
Nointel,95,95452,,2023
Noiseau,94,94053,,2023
Noisiel,77,77337,,2023
Noisy-Rudignon,77,77338,2.65,2023
Noisy-le-Grand,93,93051,,2023
Noisy-le-Roi,78,78455,,2023
Noisy-le-Sec,93,93053,2.6,2023
Noisy-sur-Oise,95,95456,,2023
Noisy-sur-École,77,77339,,2023
Nonville,77,77340,,2023
Notre-Dame-de-la-Mer,78,78320,,2023
Noyen-sur-Seine,77,77341,,2023
Nozay,91,91458,,2023
Nézel,78,78451,,2023
Ocquerre,77,77343,2.3,2023
Oinville-sur-Montcient,78,78460,,2023
Oissery,77,77344,,2023
Ollainville,91,91461,,2023
Oncy-sur-École,91,91463,,2023
Orcemont,78,78464,,2023
Orgerus,78,78465,,2023
Orgeval,78,78466,,2023
Orly,94,94054,,2023
Orly-sur-Morin,77,77345,,2023
Ormesson,77,77348,2.63,2023
Ormesson-sur-Marne,94,94055,,2023
Ormoy,91,91468,,2023
Ormoy-la-Rivière,91,91469,,2023
Orphin,78,78470,,2023
Orsay,91,91471,,2023
Orsonville,78,78472,,2023
Orveau,91,91473,,2023
Orvilliers,78,78474,,2023
Osmoy,78,78475,,2023
Osny,95,95476,,2023
Othis,77,77349,,2023
Ozoir-la-Ferrière,77,77350,,2023
Ozouer-le-Voulgis,77,77352,,2023
Palaiseau,91,91477,,2023
Paley,77,77353,,2023
Pamfou,77,77354,,2023
Pantin,93,93055,2.6,2023
Paray-Douaville,78,78478,,2023
Paris,75,75056,1.54,2023
Parmain,95,95480,,2023
Paroy,77,77355,,2023
Passy-sur-Seine,77,77356,,2023
Pecqueuse,91,91482,,2023
Penchard,77,77358,,2023
Perdreauville,78,78484,,2023
Persan,95,95487,,2023
Perthes,77,77359,,2023
Pierre-Levée,77,77361,,2023
Pierrefitte-sur-Seine,93,93059,,2023
Pierrelaye,95,95488,,2023
Piscop,95,95489,,2023
Plaisir,78,78490,,2023
Plessis-Saint-Benoist,91,91495,,2023
Poigny,77,77368,,2023
Poigny-la-Forêt,78,78497,,2023
Poincy,77,77369,,2023
Poissy,78,78498,,2023
Poligny,77,77370,,2023
Pommeuse,77,77371,,2023
Pomponne,77,77372,,2023
Pontault-Combault,77,77373,,2023
Pontcarré,77,77374,,2023
Ponthévrard,78,78499,,2023
Pontoise,95,95500,,2023
Porcheville,78,78501,,2023
Presles,95,95504,,2023
Presles-en-Brie,77,77377,,2023
Pringy,77,77378,2.59,2023
Provins,77,77379,,2023
Prunay-en-Yvelines,78,78506,,2023
Prunay-le-Temple,78,78505,,2023
Prunay-sur-Essonne,91,91507,,2023
Précy-sur-Marne,77,77376,,2023
Puiselet-le-Marais,91,91508,,2023
Puiseux-Pontoise,95,95510,,2023
Puiseux-en-France,95,95509,,2023
Puisieux,77,77380,2.3,2023
Pussay,91,91511,,2023
Puteaux,92,92062,,2023
Périgny,94,94056,,2023
Quiers,77,77381,,2023
Quincy-Voisins,77,77382,,2023
Quincy-sous-Sénart,91,91514,,2023
Raizeux,78,78516,,2023
Rambouillet,78,78517,,2023
Rampillon,77,77383,,2023
Rebais,77,77385,,2023
Recloses,77,77386,,2023
Remauville,77,77387,,2023
Rennemoulin,78,78518,,2023
Reuil-en-Brie,77,77388,,2023
Richarville,91,91519,,2023
Richebourg,78,78520,,2023
Ris-Orangis,91,91521,,2023
Rochefort-en-Yvelines,78,78522,,2023
Roinville,91,91525,,2023
Roinvilliers,91,91526,,2023
Roissy-en-Brie,77,77390,,2023
Roissy-en-France,95,95527,,2023
Rolleboise,78,78528,,2023
Romainville,93,93063,2.6,2023
Ronquerolles,95,95529,,2023
Rosay,78,78530,,2023
Rosny-sous-Bois,93,93064,,2023
Rosny-sur-Seine,78,78531,,2023
Rouilly,77,77391,,2023
Rouvres,77,77392,,2023
Rubelles,77,77394,2.59,2023
Rueil-Malmaison,92,92063,,2023
Rumont,77,77395,,2023
Rungis,94,94065,,2023
Rupéreux,77,77396,,2023
Réau,77,77384,,2023
Sablonnières,77,77398,,2023
Saclas,91,91533,,2023
Saclay,91,91534,,2023
Sagy,95,95535,,2023
Sailly,78,78536,,2023
Saint-Arnoult-en-Yvelines,78,78537,,2023
Saint-Aubin,91,91538,,2023
Saint-Augustin,77,77400,,2023
Saint-Barthélemy,77,77402,,2023
Saint-Brice,77,77403,,2023
Saint-Brice-sous-Forêt,95,95539,,2023
Saint-Chéron,91,91540,,2023
Saint-Cloud,92,92064,,2023
Saint-Cyr-en-Arthies,95,95543,,2023
Saint-Cyr-l'École,78,78545,,2023
Saint-Cyr-la-Rivière,91,91544,,2023
Saint-Cyr-sous-Dourdan,91,91546,,2023
Saint-Cyr-sur-Morin,77,77405,,2023
Saint-Denis,93,93066,,2023
Saint-Denis-lès-Rebais,77,77406,,2023
Saint-Escobille,91,91547,,2023
Saint-Fargeau-Ponthierry,77,77407,2.59,2023
Saint-Fiacre,77,77408,,2023
Saint-Forget,78,78548,,2023
Saint-Germain-Laval,77,77409,2.65,2023
Saint-Germain-Laxis,77,77410,2.59,2023
Saint-Germain-de-la-Grange,78,78550,,2023
Saint-Germain-en-Laye,78,78551,,2023
Saint-Germain-lès-Arpajon,91,91552,,2023
Saint-Germain-lès-Corbeil,91,91553,,2023
Saint-Germain-sous-Doue,77,77411,,2023
Saint-Germain-sur-Morin,77,77413,,2023
Saint-Germain-sur-École,77,77412,,2023
Saint-Gervais,95,95554,,2023
Saint-Gratien,95,95555,,2023
Saint-Hilaire,91,91556,,2023
Saint-Hilarion,78,78557,,2023
Saint-Hilliers,77,77414,,2023
Saint-Jean-de-Beauregard,91,91560,,2023
Saint-Jean-les-Deux-Jumeaux,77,77415,,2023
Saint-Just-en-Brie,77,77416,,2023
Saint-Lambert,78,78561,,2023
Saint-Leu-la-Forêt,95,95563,,2023
Saint-Loup-de-Naud,77,77418,,2023
Saint-Léger,77,77417,,2023
Saint-Léger-en-Yvelines,78,78562,,2023
Saint-Mammès,77,77419,,2023
Saint-Mandé,94,94067,,2023
Saint-Mard,77,77420,,2023
Saint-Mars-Vieux-Maisons,77,77421,,2023
Saint-Martin-de-Bréthencourt,78,78564,,2023
Saint-Martin-des-Champs,78,78565,,2023
Saint-Martin-du-Boschet,77,77424,,2023
Saint-Martin-du-Tertre,95,95566,,2023
Saint-Martin-en-Bière,77,77425,,2023
Saint-Martin-la-Garenne,78,78567,,2023
Saint-Maur-des-Fossés,94,94068,,2023
Saint-Maurice,94,94069,,2023
Saint-Maurice-Montcouronne,91,91568,,2023
Saint-Mesmes,77,77427,,2023
Saint-Michel-sur-Orge,91,91570,,2023
Saint-Méry,77,77426,,2023
Saint-Nom-la-Bretèche,78,78571,,2023
Saint-Ouen-en-Brie,77,77428,,2023
Saint-Ouen-l'Aumône,95,95572,,2023
Saint-Ouen-sur-Morin,77,77429,,2023
Saint-Ouen-sur-Seine,93,93070,,2023
Saint-Pathus,77,77430,,2023
Saint-Pierre-du-Perray,91,91573,,2023
Saint-Pierre-lès-Nemours,77,77431,2.63,2023
Saint-Prix,95,95574,,2023
Saint-Rémy-de-la-Vanne,77,77432,,2023
Saint-Rémy-l'Honoré,78,78576,,2023
Saint-Sauveur-lès-Bray,77,77434,,2023
Saint-Sauveur-sur-École,77,77435,,2023
Saint-Siméon,77,77436,,2023
Saint-Soupplets,77,77437,,2023
Saint-Sulpice-de-Favières,91,91578,,2023
Saint-Thibault-des-Vignes,77,77438,,2023
Saint-Vrain,91,91579,,2023
Saint-Yon,91,91581,,2023
Sainte-Aulde,77,77401,,2023
Sainte-Colombe,77,77404,,2023
Sainte-Geneviève-des-Bois,91,91549,,2023
Sainte-Mesme,78,78569,,2023
Saintry-sur-Seine,91,91577,,2023
Salins,77,77439,2.65,2023
Sammeron,77,77440,,2023
Samois-sur-Seine,77,77441,,2023
Samoreau,77,77442,,2023
Sancy,77,77443,,2023
Sancy-lès-Provins,77,77444,,2023
Sannois,95,95582,,2023
Santeuil,95,95584,,2023
Sarcelles,95,95585,,2023
Sartrouville,78,78586,,2023
Saulx-Marchais,78,78588,,2023
Saulx-les-Chartreux,91,91587,,2023
Savigny-le-Temple,77,77445,,2023
Savins,77,77446,,2023
Saâcy-sur-Marne,77,77397,,2023
Sceaux,92,92071,,2023
Seine-Port,77,77447,,2023
Sept-Sorts,77,77448,,2023
Septeuil,78,78591,,2023
Seraincourt,95,95592,,2023
Sermaise,91,91593,,2023
Serris,77,77449,,2023
Seugy,95,95594,,2023
Sevran,93,93071,,2023
Signy-Signets,77,77451,,2023
Sigy,77,77452,,2023
Sivry-Courtry,77,77453,,2023
Sognolles-en-Montois,77,77454,,2023
Soignolles-en-Brie,77,77455,,2023
Soindres,78,78597,,2023
Soisy-Bouy,77,77456,,2023
Soisy-sous-Montmorency,95,95598,,2023
Soisy-sur-Seine,91,91600,,2023
Soisy-sur-École,91,91599,,2023
Solers,77,77457,,2023
Sonchamp,78,78601,,2023
Souppes-sur-Loing,77,77458,2.38,2023
Sourdun,77,77459,,2023
Souzy-la-Briche,91,91602,,2023
Stains,93,93072,,2023
Sucy-en-Brie,94,94071,,2023
Suresnes,92,92073,,2023
Sèvres,92,92072,,2023
Tacoignières,78,78605,,2023
Tancrou,77,77460,2.3,2023
Taverny,95,95607,,2023
Tessancourt-sur-Aubette,78,78609,,2023
Thiais,94,94073,,2023
Thieux,77,77462,,2023
Thiverval-Grignon,78,78615,,2023
Thoiry,78,78616,,2023
Thomery,77,77463,2.33,2023
Thorigny-sur-Marne,77,77464,,2023
Théméricourt,95,95610,,2023
Thénisy,77,77461,,2023
Tigeaux,77,77466,,2023
Tigery,91,91617,,2023
Tilly,78,78618,,2023
Torcy,77,77468,,2023
Torfou,91,91619,,2023
Touquin,77,77469,,2023
Tournan-en-Brie,77,77470,,2023
Tousson,77,77471,,2023
Toussus-le-Noble,78,78620,,2023
Trappes,78,78621,,2023
Tremblay-en-France,93,93073,,2023
Treuzy-Levelay,77,77473,,2023
Triel-sur-Seine,78,78624,,2023
Trilbardou,77,77474,,2023
Trilport,77,77475,,2023
Trocy-en-Multien,77,77476,2.3,2023
Ury,77,77477,,2023
Us,95,95625,,2023
Ussy-sur-Marne,77,77478,,2023
Vaires-sur-Marne,77,77479,,2023
Valence-en-Brie,77,77480,,2023
Vallangoujard,95,95627,,2023
Valmondois,95,95628,,2023
Valpuiseaux,91,91629,,2023
Vanves,92,92075,,2023
Vanvillé,77,77481,,2023
Varennes-Jarcy,91,91631,,2023
Varennes-sur-Seine,77,77482,2.65,2023
Varreddes,77,77483,,2023
Vaucourtois,77,77484,,2023
Vaucresson,92,92076,,2023
Vaudherland,95,95633,,2023
Vaudoy-en-Brie,77,77486,,2023
Vaugrigneuse,91,91634,,2023
Vauhallan,91,91635,,2023
Vaujours,93,93074,,2023
Vauréal,95,95637,,2023
Vaux-le-Pénil,77,77487,2.59,2023
Vaux-sur-Lunain,77,77489,,2023
Vaux-sur-Seine,78,78638,,2023
Vayres-sur-Essonne,91,91639,,2023
Vendrest,77,77490,2.3,2023
Verdelot,77,77492,,2023
Verneuil-l'Étang,77,77493,,2023
Verneuil-sur-Seine,78,78642,,2023
Vernou-la-Celle-sur-Seine,77,77494,,2023
Vernouillet,78,78643,,2023
Verrières-le-Buisson,91,91645,,2023
Versailles,78,78646,,2023
Vert,78,78647,,2023
Vert-Saint-Denis,77,77495,,2023
Vert-le-Grand,91,91648,,2023
Vert-le-Petit,91,91649,,2023
Viarmes,95,95652,,2023
Vicq,78,78653,,2023
Videlles,91,91654,,2023
Vieille-Église-en-Yvelines,78,78655,,2023
Vienne-en-Arthies,95,95656,,2023
Vieux-Champagne,77,77496,,2023
Vignely,77,77498,,2023
Vigneux-sur-Seine,91,91657,,2023
Vigny,95,95658,,2023
Villabé,91,91659,,2023
Villaines-sous-Bois,95,95660,,2023
Ville-d'Avray,92,92077,,2023
Villebon-sur-Yvette,91,91661,,2023
Villebéon,77,77500,,2023
Villeconin,91,91662,,2023
Villejuif,94,94076,,2023
Villejust,91,91666,,2023
Villemareuil,77,77505,,2023
Villemaréchal,77,77504,,2023
Villemer,77,77506,,2023
Villemoisson-sur-Orge,91,91667,,2023
Villemomble,93,93077,,2023
Villenauxe-la-Petite,77,77507,,2023
Villeneuve-Saint-Denis,77,77510,,2023
Villeneuve-la-Garenne,92,92078,,2023
Villeneuve-le-Comte,77,77508,,2023
Villeneuve-le-Roi,94,94077,,2023
Villeneuve-les-Bordes,77,77509,,2023
Villeneuve-sous-Dammartin,77,77511,,2023
Villeneuve-sur-Auvers,91,91671,,2023
Villeneuve-sur-Bellot,77,77512,,2023
Villennes-sur-Seine,78,78672,,2023
Villenoy,77,77513,,2023
Villeparisis,77,77514,,2023
Villepinte,93,93078,,2023
Villepreux,78,78674,,2023
Villeroy,77,77515,,2023
Villetaneuse,93,93079,,2023
Villette,78,78677,,2023
Villevaudé,77,77517,,2023
Villiers-Adam,95,95678,,2023
Villiers-Saint-Fréderic,78,78683,,2023
Villiers-Saint-Georges,77,77519,,2023
Villiers-en-Bière,77,77518,2.59,2023
Villiers-le-Bel,95,95680,,2023
Villiers-le-Bâcle,91,91679,,2023
Villiers-le-Mahieu,78,78681,,2023
Villiers-le-Sec,95,95682,,2023
Villiers-sur-Marne,94,94079,,2023
Villiers-sur-Morin,77,77521,,2023
Villiers-sur-Orge,91,91685,,2023
Villiers-sur-Seine,77,77522,,2023
Villuis,77,77523,,2023
Vimpelles,77,77524,,2023
Vinantes,77,77525,,2023
Vincennes,94,94080,,2023
Vincy-Manoeuvre,77,77526,2.3,2023
Viroflay,78,78686,,2023
Viry-Châtillon,91,91687,,2023
Vitry-sur-Seine,94,94081,,2023
Voinsles,77,77527,,2023
Voisenon,77,77528,2.59,2023
Voisins-le-Bretonneux,78,78688,,2023
Voulangis,77,77529,,2023
