DPT de la commune,D102.0,Année
78,2.13,2020
95,2.09,2020
77,2.74,2020
78,3.3,2020
91,2.47,2020
91,3.12,2020
77,2.51,2020
92,2.09,2020
77,2.81,2020
94,2.46,2020
95,2.09,2020
77,4.36,2020
77,2.46,2020
95,2.51,2020
78,3.3,2020
91,4.1,2020
91,2.47,2020
95,2.58,2020
92,2.13,2020
91,2.46,2020
95,2.72,2020
78,3.3,2020
93,2.09,2020
77,3.63,2020
78,3.3,2020
77,5.17,2020
93,2.09,2020
78,3.3,2020
77,5.17,2020
78,2.13,2020
91,1.8,2020
78,2.13,2020
91,3.07,2020
91,3.07,2020
95,2.09,2020
95,,2020
77,2.81,2020
91,4.1,2020
77,5.17,2020
77,3.63,2020
92,2.09,2020
93,,2020
95,2.72,2020
78,5.2,2020
77,2.0,2020
91,2.9,2020
91,3.07,2020
77,5.17,2020
77,5.17,2020
77,1.91,2020
77,2.81,2020
77,3.48,2020
77,5.17,2020
91,3.07,2020
78,2.13,2020
77,5.17,2020
78,2.13,2020
95,2.09,2020
77,5.17,2020
77,2.07,2020
95,2.05,2020
77,5.17,2020
77,4.36,2020
95,2.46,2020
77,5.17,2020
78,,2020
77,2.26,2020
95,2.05,2020
95,2.09,2020
77,5.17,2020
78,2.13,2020
77,5.17,2020
95,2.09,2020
91,2.09,2020
91,4.36,2020
77,3.93,2020
93,,2020
91,2.52,2020
78,3.3,2020
78,2.64,2020
78,2.13,2020
92,2.13,2020
91,2.47,2020
78,5.2,2020
77,2.81,2020
77,5.17,2020
95,1.99,2020
78,2.22,2020
77,4.55,2020
77,4.55,2020
77,4.55,2020
94,,2020
77,2.81,2020
91,2.47,2020
77,3.73,2020
91,2.85,2020
91,3.12,2020
78,2.13,2020
91,3.07,2020
77,5.17,2020
77,4.36,2020
91,2.63,2020
93,,2020
78,2.34,2020
95,2.51,2020
94,,2020
78,3.3,2020
95,2.72,2020
78,5.2,2020
77,2.73,2020
77,2.5,2020
92,2.09,2020
91,3.07,2020
78,3.96,2020
92,2.09,2020
77,2.81,2020
91,,2020
91,1.8,2020
77,2.5,2020
91,3.07,2020
91,2.47,2020
77,3.08,2020
95,,2020
77,5.17,2020
78,3.3,2020
91,4.1,2020
91,3.07,2020
95,,2020
91,3.12,2020
91,2.47,2020
77,2.09,2020
91,2.47,2020
78,3.3,2020
91,,2020
91,4.1,2020
94,2.09,2020
95,3.15,2020
91,4.1,2020
78,,2020
78,5.2,2020
78,3.3,2020
78,2.34,2020
91,3.07,2020
77,4.05,2020
91,2.9,2020
77,5.17,2020
77,2.33,2020
77,2.33,2020
77,2.73,2020
95,2.09,2020
78,2.13,2020
95,2.09,2020
94,2.46,2020
77,1.91,2020
77,2.33,2020
78,3.3,2020
78,,2020
95,1.99,2020
77,5.17,2020
91,3.07,2020
77,2.63,2020
77,5.17,2020
77,5.17,2020
77,3.08,2020
77,5.17,2020
77,5.17,2020
77,2.85,2020
77,5.17,2020
91,2.47,2020
91,2.47,2020
91,3.07,2020
78,1.97,2020
77,3.48,2020
77,3.73,2020
95,2.97,2020
77,2.57,2020
77,5.17,2020
91,3.07,2020
77,4.36,2020
77,4.36,2020
94,2.09,2020
91,2.9,2020
91,2.47,2020
77,2.08,2020
77,3.73,2020
77,2.85,2020
78,3.3,2020
78,3.3,2020
94,2.09,2020
77,3.48,2020
77,3.48,2020
95,3.15,2020
77,4.36,2020
77,5.17,2020
91,2.64,2020
78,,2020
77,3.14,2020
91,2.85,2020
77,5.17,2020
77,4.36,2020
95,2.58,2020
95,2.09,2020
78,5.2,2020
92,2.09,2020
77,2.09,2020
95,2.73,2020
94,2.09,2020
77,5.17,2020
91,4.1,2020
77,2.0,2020
91,3.07,2020
94,2.46,2020
77,3.63,2020
77,5.17,2020
77,3.93,2020
91,2.9,2020
77,5.17,2020
94,2.46,2020
77,2.77,2020
78,5.2,2020
92,2.09,2020
77,5.17,2020
77,3.63,2020
92,2.09,2020
77,4.36,2020
77,2.26,2020
77,5.17,2020
78,2.22,2020
78,2.64,2020
92,2.09,2020
77,2.51,2020
92,2.09,2020
93,2.09,2020
77,2.98,2020
77,2.46,2020
78,5.2,2020
77,2.33,2020
92,2.13,2020
77,2.63,2020
95,,2020
77,2.73,2020
77,2.33,2020
77,3.48,2020
78,3.96,2020
95,,2020
78,3.3,2020
91,2.47,2020
77,2.46,2020
91,2.63,2020
91,2.64,2020
95,2.09,2020
95,3.15,2020
77,4.36,2020
93,2.09,2020
77,3.48,2020
77,2.46,2020
77,2.5,2020
77,5.17,2020
77,2.0,2020
91,2.52,2020
92,2.13,2020
77,1.91,2020
77,5.17,2020
95,1.99,2020
91,3.07,2020
77,2.45,2020
91,3.12,2020
77,5.17,2020
77,4.29,2020
77,2.33,2020
77,5.17,2020
77,3.73,2020
78,1.97,2020
77,4.36,2020
77,2.08,2020
78,,2020
91,,2020
77,2.46,2020
77,2.26,2020
77,2.5,2020
77,3.14,2020
94,,2020
77,2.73,2020
77,2.81,2020
91,3.07,2020
77,5.17,2020
77,4.55,2020
77,2.73,2020
78,,2020
77,2.5,2020
77,2.33,2020
78,2.49,2020
91,2.52,2020
77,3.63,2020
78,1.97,2020
95,2.09,2020
77,2.46,2020
77,3.93,2020
95,2.09,2020
77,5.17,2020
77,5.17,2020
91,3.12,2020
77,2.46,2020
93,2.09,2020
78,3.3,2020
93,2.09,2020
95,2.09,2020
78,3.3,2020
95,2.09,2020
95,2.39,2020
95,2.09,2020
77,3.48,2020
77,1.91,2020
77,5.17,2020
77,5.17,2020
77,2.2,2020
78,3.3,2020
77,3.63,2020
77,2.85,2020
78,1.97,2020
78,3.3,2020
91,4.1,2020
77,2.81,2020
78,2.13,2020
78,2.65,2020
78,3.3,2020
78,3.3,2020
77,5.17,2020
91,2.47,2020
77,4.36,2020
77,2.81,2020
77,,2020
77,2.98,2020
78,3.3,2020
78,3.3,2020
77,2.86,2020
92,2.09,2020
78,5.2,2020
91,3.07,2020
91,3.12,2020
94,2.09,2020
77,3.48,2020
77,1.91,2020
91,3.12,2020
95,2.46,2020
77,4.36,2020
95,2.09,2020
78,,2020
94,2.46,2020
77,2.51,2020
77,4.05,2020
95,2.02,2020
95,,2020
95,3.15,2020
95,2.09,2020
77,5.17,2020
77,2.5,2020
77,4.36,2020
93,2.09,2020
78,3.3,2020
78,2.13,2020
78,2.13,2020
78,2.13,2020
78,2.13,2020
92,5.2,2020
77,2.4,2020
78,3.3,2020
95,2.51,2020
77,5.45,2020
78,3.96,2020
92,2.13,2020
94,2.46,2020
77,3.14,2020
77,2.46,2020
77,3.48,2020
91,2.9,2020
77,5.17,2020
91,3.07,2020
91,,2020
91,2.9,2020
78,,2020
95,2.51,2020
77,5.17,2020
78,2.13,2020
93,2.09,2020
78,3.3,2020
77,2.33,2020
95,,2020
78,3.96,2020
77,2.98,2020
77,5.17,2020
78,2.22,2020
77,3.48,2020
77,2.45,2020
91,2.63,2020
77,4.36,2020
77,5.17,2020
95,2.09,2020
78,2.13,2020
77,2.16,2020
77,2.33,2020
78,3.3,2020
78,3.3,2020
91,4.1,2020
77,4.36,2020
91,3.07,2020
91,2.47,2020
78,3.3,2020
77,5.17,2020
78,5.2,2020
77,5.17,2020
95,3.15,2020
78,3.3,2020
78,3.3,2020
77,3.73,2020
95,2.09,2020
78,3.96,2020
77,5.17,2020
77,5.17,2020
78,,2020
78,2.09,2020
95,2.02,2020
77,2.81,2020
95,2.39,2020
77,,2020
91,2.09,2020
77,2.46,2020
77,3.48,2020
78,3.3,2020
92,2.09,2020
91,3.07,2020
77,3.48,2020
94,2.46,2020
77,2.51,2020
77,2.46,2020
78,3.3,2020
91,3.07,2020
91,,2020
77,5.17,2020
94,2.09,2020
77,2.33,2020
77,5.17,2020
78,2.13,2020
78,3.3,2020
78,2.09,2020
77,5.17,2020
95,1.99,2020
77,5.17,2020
77,2.73,2020
78,3.3,2020
77,5.17,2020
91,2.46,2020
78,3.3,2020
94,2.46,2020
95,2.97,2020
78,,2020
93,2.09,2020
78,3.96,2020
77,1.91,2020
78,5.2,2020
78,2.64,2020
77,5.17,2020
77,3.41,2020
77,5.17,2020
77,5.17,2020
95,2.62,2020
77,2.81,2020
93,2.09,2020
78,3.3,2020
91,3.07,2020
77,5.17,2020
77,3.73,2020
91,2.47,2020
91,3.12,2020
95,2.09,2020
92,2.13,2020
77,3.05,2020
77,1.91,2020
77,2.5,2020
78,3.96,2020
77,2.26,2020
77,3.83,2020
91,4.1,2020
94,2.61,2020
78,2.13,2020
95,,2020
77,4.55,2020
77,5.17,2020
77,5.17,2020
78,5.2,2020
91,2.9,2020
95,2.02,2020
77,2.33,2020
78,3.3,2020
77,1.93,2020
91,3.07,2020
95,2.46,2020
77,1.91,2020
95,3.15,2020
93,1.79,2020
93,2.09,2020
78,5.2,2020
77,4.36,2020
91,2.63,2020
95,3.15,2020
94,2.46,2020
77,2.73,2020
78,2.13,2020
78,2.09,2020
77,4.55,2020
91,2.47,2020
78,,2020
95,,2020
78,2.13,2020
94,2.09,2020
77,2.33,2020
95,2.09,2020
95,2.46,2020
77,2.46,2020
91,4.1,2020
92,2.09,2020
94,2.61,2020
77,3.48,2020
77,2.73,2020
78,,2020
93,,2020
93,2.09,2020
78,3.96,2020
78,3.3,2020
78,2.13,2020
91,3.12,2020
77,2.81,2020
78,,2020
78,1.97,2020
78,3.96,2020
77,2.26,2020
78,5.2,2020
78,2.13,2020
91,3.12,2020
93,,2020
78,2.09,2020
77,5.17,2020
78,2.13,2020
78,3.3,2020
77,5.17,2020
93,2.09,2020
91,2.9,2020
77,4.36,2020
77,5.17,2020
77,3.48,2020
91,3.07,2020
77,5.17,2020
91,4.1,2020
92,2.09,2020
77,2.63,2020
78,3.3,2020
94,,2020
78,,2020
77,4.55,2020
91,,2020
91,2.9,2020
91,2.63,2020
77,4.55,2020
77,2.45,2020
95,2.39,2020
93,2.09,2020
77,4.55,2020
77,5.17,2020
77,2.46,2020
77,2.08,2020
91,2.9,2020
78,2.65,2020
77,2.73,2020
91,4.1,2020
95,,2020
77,5.17,2020
78,2.64,2020
77,3.93,2020
77,5.17,2020
78,5.2,2020
77,5.17,2020
77,3.77,2020
77,5.17,2020
95,2.58,2020
77,5.17,2020
78,2.13,2020
77,4.36,2020
95,2.72,2020
78,3.3,2020
95,2.62,2020
77,2.0,2020
78,2.13,2020
77,4.55,2020
77,5.17,2020
77,2.5,2020
77,,2020
94,2.09,2020
78,,2020
91,3.07,2020
92,2.09,2020
94,,2020
78,3.3,2020
78,3.3,2020
77,2.73,2020
77,3.48,2020
91,2.9,2020
78,2.13,2020
78,,2020
78,2.13,2020
78,2.13,2020
77,3.48,2020
95,2.09,2020
95,3.15,2020
77,2.86,2020
95,2.46,2020
78,,2020
92,5.2,2020
91,2.47,2020
77,5.17,2020
91,4.1,2020
77,1.91,2020
77,2.46,2020
91,2.09,2020
91,2.85,2020
78,2.13,2020
77,5.17,2020
78,1.99,2020
77,2.73,2020
78,5.2,2020
77,2.46,2020
77,3.14,2020
77,5.17,2020
77,5.17,2020
77,4.55,2020
77,5.17,2020
91,3.07,2020
95,2.02,2020
95,1.99,2020
91,2.47,2020
77,3.48,2020
92,2.09,2020
78,3.3,2020
78,2.13,2020
91,2.52,2020
78,2.13,2020
77,1.91,2020
77,2.51,2020
78,3.96,2020
91,2.52,2020
77,4.36,2020
95,2.72,2020
77,2.63,2020
91,3.07,2020
78,2.64,2020
91,2.47,2020
77,5.17,2020
78,2.13,2020
78,3.3,2020
77,2.5,2020
77,5.17,2020
77,5.17,2020
77,5.17,2020
77,1.91,2020
77,4.55,2020
78,,2020
93,2.09,2020
78,2.13,2020
91,,2020
77,2.73,2020
77,3.48,2020
77,5.17,2020
78,5.2,2020
77,5.17,2020
95,2.09,2020
77,3.05,2020
91,2.9,2020
95,2.09,2020
77,1.91,2020
95,2.09,2020
95,2.09,2020
77,5.17,2020
93,,2020
92,2.09,2020
77,3.48,2020
95,2.72,2020
77,2.85,2020
78,1.97,2020
77,3.05,2020
91,2.47,2020
77,2.01,2020
91,4.1,2020
91,2.63,2020
77,2.26,2020
77,5.17,2020
77,5.17,2020
95,2.76,2020
77,5.17,2020
78,3.3,2020
95,3.15,2020
77,2.73,2020
77,2.73,2020
77,5.17,2020
78,1.97,2020
78,3.3,2020
95,2.09,2020
91,1.8,2020
77,3.73,2020
95,2.09,2020
78,2.13,2020
78,3.3,2020
78,3.3,2020
91,3.07,2020
77,2.63,2020
77,2.75,2020
77,2.73,2020
77,2.82,2020
92,2.13,2020
77,3.14,2020
77,3.73,2020
77,2.73,2020
78,2.13,2020
78,2.13,2020
78,,2020
77,3.63,2020
95,2.72,2020
77,2.2,2020
93,2.09,2020
95,3.15,2020
93,2.09,2020
92,2.09,2020
95,1.99,2020
94,2.09,2020
95,2.76,2020
94,,2020
77,2.08,2020
77,1.91,2020
93,2.09,2020
78,5.2,2020
93,,2020
95,2.58,2020
77,2.81,2020
77,4.81,2020
78,,2020
77,5.17,2020
91,2.9,2020
78,3.3,2020
77,2.46,2020
78,3.3,2020
77,2.73,2020
91,4.1,2020
91,2.52,2020
78,2.64,2020
78,2.13,2020
78,1.97,2020
94,2.46,2020
77,5.17,2020
77,3.63,2020
94,,2020
91,3.07,2020
91,2.47,2020
78,2.64,2020
91,2.9,2020
78,2.64,2020
91,3.07,2020
78,2.22,2020
78,2.13,2020
95,1.99,2020
77,2.73,2020
77,2.61,2020
77,4.36,2020
91,2.09,2020
77,3.93,2020
77,4.36,2020
93,,2020
78,2.64,2020
75,1.76,2020
95,2.97,2020
77,5.17,2020
77,5.17,2020
91,,2020
77,3.14,2020
78,3.3,2020
95,2.05,2020
77,2.81,2020
77,2.5,2020
93,2.09,2020
95,2.09,2020
95,2.09,2020
78,5.2,2020
91,1.8,2020
77,5.17,2020
78,3.96,2020
77,3.14,2020
78,3.3,2020
77,3.08,2020
77,5.17,2020
77,2.33,2020
77,2.61,2020
77,2.61,2020
78,2.64,2020
95,1.99,2020
78,3.3,2020
95,2.76,2020
77,2.45,2020
77,4.55,2020
77,5.17,2020
78,2.64,2020
78,2.13,2020
91,3.07,2020
77,3.48,2020
91,2.47,2020
95,1.99,2020
77,2.46,2020
91,2.47,2020
92,2.09,2020
94,,2020
77,,2020
77,3.48,2020
91,,2020
78,3.96,2020
78,2.34,2020
77,,2020
77,5.17,2020
77,2.81,2020
77,3.08,2020
78,5.2,2020
77,5.17,2020
91,1.8,2020
78,2.13,2020
91,2.63,2020
78,2.64,2020
91,3.12,2020
91,2.47,2020
77,2.61,2020
78,3.3,2020
93,,2020
95,3.56,2020
78,2.13,2020
93,2.09,2020
78,3.3,2020
77,5.17,2020
77,2.73,2020
77,4.55,2020
92,2.13,2020
77,4.05,2020
94,2.46,2020
77,5.17,2020
77,2.63,2020
77,5.17,2020
91,2.47,2020
91,2.9,2020
95,,2020
78,3.3,2020
78,2.64,2020
91,2.9,2020
77,5.17,2020
77,5.17,2020
77,5.17,2020
95,2.09,2020
91,,2020
92,5.2,2020
95,,2020
78,5.2,2020
91,2.47,2020
91,3.12,2020
77,5.17,2020
93,2.09,2020
77,5.17,2020
91,1.8,2020
77,4.55,2020
77,2.5,2020
78,2.13,2020
77,1.91,2020
77,4.55,2020
78,2.13,2020
78,,2020
91,4.1,2020
91,2.63,2020
77,5.17,2020
77,3.48,2020
77,2.81,2020
95,2.62,2020
95,2.09,2020
91,2.47,2020
78,3.96,2020
77,5.17,2020
91,,2020
77,3.73,2020
77,5.17,2020
78,2.13,2020
95,2.09,2020
77,5.17,2020
77,5.17,2020
78,3.96,2020
77,3.05,2020
94,2.09,2020
77,2.73,2020
77,5.17,2020
78,2.64,2020
78,5.17,2020
77,5.17,2020
95,2.72,2020
77,2.81,2020
78,3.3,2020
94,2.09,2020
94,2.09,2020
91,3.12,2020
77,2.73,2020
91,4.1,2020
77,4.36,2020
78,1.97,2020
77,2.98,2020
95,1.99,2020
77,5.17,2020
93,2.09,2020
77,2.73,2020
91,2.63,2020
77,3.63,2020
95,2.09,2020
77,5.17,2020
78,2.13,2020
77,5.17,2020
77,2.81,2020
77,5.17,2020
77,3.48,2020
91,3.07,2020
77,2.33,2020
91,3.07,2020
91,3.07,2020
77,3.73,2020
77,5.17,2020
91,4.1,2020
78,2.64,2020
91,2.63,2020
77,1.91,2020
77,3.73,2020
77,2.81,2020
77,2.81,2020
77,2.5,2020
77,5.17,2020
95,2.09,2020
95,3.15,2020
95,2.09,2020
78,2.09,2020
78,2.13,2020
91,2.9,2020
77,2.63,2020
77,5.17,2020
77,5.17,2020
92,2.09,2020
77,2.09,2020
77,3.73,2020
78,3.41,2020
95,,2020
91,3.12,2020
77,2.0,2020
95,2.58,2020
93,2.09,2020
77,2.5,2020
77,5.17,2020
77,4.36,2020
77,5.17,2020
77,4.36,2020
78,3.3,2020
77,5.17,2020
95,2.09,2020
91,2.63,2020
91,2.52,2020
77,4.36,2020
78,2.64,2020
77,2.94,2020
77,5.17,2020
91,2.85,2020
93,2.09,2020
94,,2020
92,2.13,2020
92,2.09,2020
78,2.13,2020
77,2.46,2020
95,2.09,2020
78,3.3,2020
94,2.46,2020
77,2.73,2020
78,5.2,2020
78,2.13,2020
77,,2020
77,2.33,2020
95,,2020
77,5.17,2020
77,2.5,2020
91,2.63,2020
78,2.65,2020
77,2.08,2020
91,2.85,2020
77,5.17,2020
77,2.45,2020
77,2.81,2020
78,5.2,2020
78,5.2,2020
93,2.51,2020
77,3.29,2020
78,3.3,2020
77,3.48,2020
77,3.14,2020
77,2.46,2020
77,2.81,2020
95,,2020
77,3.73,2020
77,2.09,2020
77,4.36,2020
95,2.02,2020
95,2.09,2020
91,2.47,2020
92,2.09,2020
77,5.17,2020
91,,2020
77,1.91,2020
77,3.14,2020
77,2.5,2020
92,5.2,2020
77,3.77,2020
91,3.12,2020
91,2.9,2020
93,2.09,2020
95,1.99,2020
77,4.55,2020
77,3.93,2020
78,3.3,2020
91,3.07,2020
77,2.46,2020
77,5.17,2020
77,2.74,2020
78,3.3,2020
77,2.57,2020
78,3.3,2020
91,2.09,2020
78,5.2,2020
78,3.3,2020
77,2.63,2020
91,3.07,2020
91,3.07,2020
95,2.58,2020
78,2.13,2020
91,2.52,2020
78,2.13,2020
95,2.46,2020
77,5.17,2020
77,3.48,2020
91,,2020
95,,2020
91,2.63,2020
92,5.2,2020
91,2.9,2020
77,3.93,2020
91,2.85,2020
94,2.46,2020
91,2.9,2020
77,2.5,2020
77,3.93,2020
77,2.72,2020
91,4.1,2020
93,2.09,2020
77,5.17,2020
77,2.2,2020
92,2.13,2020
77,2.2,2020
94,2.46,2020
77,5.17,2020
77,2.73,2020
91,3.07,2020
77,5.17,2020
78,1.97,2020
77,3.14,2020
77,2.09,2020
93,2.51,2020
78,5.2,2020
77,3.48,2020
93,2.09,2020
78,,2020
77,2.33,2020
95,2.09,2020
78,2.13,2020
77,5.17,2020
77,4.55,2020
95,2.09,2020
91,2.9,2020
78,2.13,2020
94,2.09,2020
77,3.73,2020
91,4.1,2020
77,5.17,2020
77,5.17,2020
77,5.17,2020
77,2.73,2020
94,2.09,2020
77,2.46,2020
78,2.09,2020
91,2.46,2020
94,2.46,2020
77,4.54,2020
77,4.55,2020
78,5.2,2020
77,2.5,2020
77,5.17,2020
77,1.91,2020
77,5.17,2020
77,2.81,2020
78,2.09,2020
95,2.73,2020
95,,2020
91,2.09,2020
91,,2020
77,2.74,2020
91,3.07,2020
77,4.36,2020
95,2.09,2020
77,5.17,2020
91,4.1,2020
77,3.08,2020
78,5.2,2020
78,3.96,2020
77,2.08,2020
95,2.73,2020
91,,2020
91,2.9,2020
93,2.09,2020
78,3.3,2020
95,1.99,2020
91,2.47,2020
91,2.63,2020
91,2.85,2020
77,2.46,2020
78,3.3,2020
91,2.63,2020
77,4.36,2020
91,,2021
95,,2021
78,2.67,2021
94,2.68,2021
78,3.66,2021
77,2.64,2021
78,4.0,2021
78,1.97,2021
95,,2021
94,2.13,2021
78,2.67,2021
95,,2021
77,5.15,2021
78,2.18,2021
95,2.13,2021
77,2.81,2021
78,3.66,2021
91,,2021
91,3.21,2021
77,2.64,2021
92,3.78,2021
77,2.64,2021
94,2.68,2021
95,2.13,2021
77,4.9,2021
77,2.48,2021
95,2.64,2021
78,3.66,2021
91,2.03,2021
91,,2021
95,2.59,2021
92,2.22,2021
91,2.68,2021
95,2.82,2021
78,3.66,2021
93,2.13,2021
77,3.68,2021
78,3.66,2021
77,5.15,2021
93,2.13,2021
78,3.66,2021
77,5.15,2021
78,2.18,2021
91,2.02,2021
78,2.18,2021
91,3.15,2021
91,3.15,2021
95,2.13,2021
95,,2021
77,2.64,2021
91,2.03,2021
77,5.15,2021
77,3.68,2021
92,3.78,2021
93,1.41,2021
95,2.82,2021
78,2.45,2021
77,2.08,2021
91,2.98,2021
91,3.15,2021
77,5.15,2021
77,5.15,2021
77,2.12,2021
77,2.64,2021
77,3.6,2021
77,5.15,2021
91,3.15,2021
78,2.18,2021
77,5.15,2021
78,2.18,2021
95,2.13,2021
77,5.15,2021
77,2.07,2021
95,2.03,2021
77,5.15,2021
77,4.9,2021
95,2.52,2021
77,5.15,2021
78,,2021
77,3.49,2021
95,2.03,2021
95,2.13,2021
77,5.15,2021
78,2.18,2021
77,5.15,2021
95,2.13,2021
91,2.13,2021
91,4.9,2021
77,4.0,2021
93,1.41,2021
91,2.55,2021
78,3.66,2021
78,2.67,2021
78,2.18,2021
92,2.22,2021
91,,2021
78,2.45,2021
77,2.64,2021
77,5.15,2021
95,2.09,2021
78,3.19,2021
77,4.51,2021
77,4.51,2021
77,4.51,2021
94,2.66,2021
77,2.64,2021
91,,2021
77,3.75,2021
91,2.85,2021
91,3.21,2021
78,2.18,2021
91,3.15,2021
77,5.15,2021
77,4.9,2021
91,2.71,2021
93,1.41,2021
78,2.36,2021
95,2.71,2021
94,2.66,2021
78,3.66,2021
95,2.82,2021
78,2.45,2021
77,2.6,2021
77,2.57,2021
92,2.13,2021
91,3.15,2021
78,4.0,2021
92,3.78,2021
77,2.64,2021
91,2.3,2021
91,2.02,2021
77,2.57,2021
91,3.15,2021
91,,2021
77,3.13,2021
95,,2021
77,5.15,2021
78,3.66,2021
91,2.03,2021
91,3.15,2021
95,1.5,2021
91,3.21,2021
91,,2021
77,2.13,2021
91,,2021
78,3.66,2021
91,2.3,2021
91,3.21,2021
94,2.13,2021
95,3.25,2021
91,2.03,2021
78,2.66,2021
78,2.45,2021
78,3.66,2021
78,2.36,2021
91,3.15,2021
77,,2021
91,2.98,2021
77,5.15,2021
77,2.4,2021
77,2.4,2021
77,2.6,2021
95,2.13,2021
78,2.18,2021
95,2.13,2021
94,2.68,2021
77,2.12,2021
77,2.4,2021
78,3.66,2021
78,2.7,2021
95,2.09,2021
77,5.15,2021
91,3.15,2021
77,2.71,2021
77,5.15,2021
77,5.15,2021
77,3.13,2021
77,5.15,2021
77,5.15,2021
77,,2021
77,5.15,2021
91,,2021
91,,2021
91,3.15,2021
78,1.97,2021
77,3.6,2021
77,3.75,2021
95,3.02,2021
77,2.63,2021
77,5.15,2021
91,3.15,2021
77,4.9,2021
77,4.9,2021
94,2.13,2021
91,2.98,2021
91,,2021
77,2.1,2021
77,3.75,2021
77,,2021
78,3.66,2021
78,3.66,2021
94,2.13,2021
77,3.6,2021
77,3.6,2021
95,3.25,2021
77,4.9,2021
77,5.15,2021
91,2.67,2021
78,2.7,2021
77,3.17,2021
91,2.85,2021
77,5.15,2021
77,4.9,2021
95,2.59,2021
95,2.13,2021
78,2.45,2021
92,2.13,2021
77,2.13,2021
95,2.74,2021
94,2.13,2021
77,5.15,2021
91,2.03,2021
77,2.08,2021
91,3.15,2021
94,2.68,2021
77,3.68,2021
77,5.15,2021
77,4.0,2021
91,2.98,2021
77,5.15,2021
94,2.68,2021
77,2.92,2021
78,2.45,2021
92,3.78,2021
77,5.15,2021
77,3.68,2021
92,3.78,2021
77,4.9,2021
77,3.49,2021
77,5.15,2021
78,3.19,2021
78,2.67,2021
92,3.78,2021
77,2.64,2021
92,2.13,2021
93,2.13,2021
77,3.02,2021
77,2.48,2021
78,2.45,2021
77,2.4,2021
92,2.22,2021
77,2.71,2021
95,,2021
77,2.74,2021
77,2.4,2021
77,3.6,2021
78,4.0,2021
95,,2021
78,3.66,2021
91,,2021
77,2.48,2021
91,2.71,2021
91,2.67,2021
95,2.13,2021
95,3.25,2021
77,4.9,2021
93,2.13,2021
77,3.6,2021
77,2.48,2021
77,2.57,2021
77,5.15,2021
77,2.08,2021
91,2.55,2021
92,2.22,2021
77,2.12,2021
77,5.15,2021
95,2.09,2021
91,3.15,2021
77,2.5,2021
91,3.21,2021
77,5.15,2021
77,5.49,2021
77,2.4,2021
77,5.15,2021
77,3.75,2021
78,1.97,2021
77,4.9,2021
77,2.1,2021
78,2.7,2021
91,2.3,2021
77,2.48,2021
77,3.49,2021
77,2.57,2021
77,3.17,2021
94,2.66,2021
77,2.74,2021
77,2.64,2021
91,3.15,2021
77,5.15,2021
77,4.51,2021
77,2.74,2021
78,,2021
77,2.57,2021
77,2.4,2021
78,2.51,2021
91,2.55,2021
77,3.68,2021
78,1.97,2021
95,2.13,2021
77,2.48,2021
77,4.0,2021
95,2.13,2021
77,5.15,2021
77,5.15,2021
91,3.21,2021
77,2.48,2021
93,2.13,2021
78,3.66,2021
93,2.13,2021
95,2.13,2021
78,3.66,2021
95,2.13,2021
95,2.51,2021
95,2.13,2021
77,3.6,2021
77,2.12,2021
77,5.15,2021
77,5.15,2021
77,2.34,2021
78,3.66,2021
77,3.68,2021
77,,2021
78,1.97,2021
78,3.66,2021
91,2.03,2021
77,2.64,2021
78,2.18,2021
78,2.71,2021
78,3.66,2021
78,3.66,2021
77,5.15,2021
91,,2021
77,4.9,2021
77,2.64,2021
77,3.74,2021
77,3.02,2021
78,3.66,2021
78,3.66,2021
77,2.94,2021
92,3.78,2021
78,2.45,2021
91,3.15,2021
91,3.21,2021
94,2.13,2021
77,3.6,2021
77,2.12,2021
91,3.21,2021
95,2.52,2021
77,4.9,2021
95,2.13,2021
78,,2021
94,2.68,2021
77,2.64,2021
77,,2021
95,2.09,2021
95,,2021
95,3.25,2021
95,2.13,2021
77,5.15,2021
77,2.57,2021
77,4.9,2021
93,2.13,2021
78,3.66,2021
78,2.18,2021
78,2.18,2021
78,2.18,2021
78,2.18,2021
92,2.45,2021
77,2.6,2021
78,3.66,2021
95,2.64,2021
77,5.57,2021
78,4.0,2021
92,2.22,2021
94,2.68,2021
77,3.17,2021
77,2.48,2021
77,3.6,2021
91,2.98,2021
77,5.15,2021
91,3.15,2021
91,,2021
91,2.98,2021
78,,2021
95,2.64,2021
77,5.15,2021
78,2.18,2021
93,2.13,2021
78,3.66,2021
77,2.4,2021
95,,2021
78,4.0,2021
77,3.02,2021
77,5.15,2021
78,3.19,2021
77,3.6,2021
77,2.5,2021
91,2.71,2021
77,4.9,2021
77,5.15,2021
95,2.13,2021
78,2.18,2021
77,2.16,2021
77,2.4,2021
78,3.66,2021
78,3.66,2021
91,2.03,2021
77,4.9,2021
91,3.15,2021
91,,2021
78,3.66,2021
77,5.15,2021
78,2.45,2021
77,5.15,2021
95,3.25,2021
78,3.66,2021
78,3.66,2021
77,3.75,2021
95,2.13,2021
78,4.0,2021
77,5.15,2021
77,5.15,2021
78,2.12,2021
78,2.13,2021
95,2.09,2021
77,2.64,2021
95,2.51,2021
77,,2021
91,2.13,2021
77,2.48,2021
77,3.6,2021
78,3.66,2021
92,2.13,2021
91,3.15,2021
77,3.6,2021
94,2.68,2021
77,2.64,2021
77,2.48,2021
78,3.66,2021
91,3.15,2021
91,,2021
77,5.15,2021
94,2.13,2021
77,2.4,2021
77,5.15,2021
78,2.18,2021
